template_name,L_peak,sigma_log,L,D_shape_unit_peak,C_shape_unit_peak
Lpeak_100_siglog_0.3,100.0,0.3,22,2.9415583690407215e-06,3.652639589835536e-08
Lpeak_100_siglog_0.3,100.0,0.3,23,6.146006145913803e-06,6.995741940913233e-08
Lpeak_100_siglog_0.3,100.0,0.3,24,1.219135032513645e-05,1.2766752206262735e-07
Lpeak_100_siglog_0.3,100.0,0.3,25,2.3075626147435515e-05,2.2305913102082447e-07
Lpeak_100_siglog_0.3,100.0,0.3,26,4.186115310174095e-05,3.7467433349067507e-07
Lpeak_100_siglog_0.3,100.0,0.3,27,7.306307417286504e-05,6.072339075930131e-07
Lpeak_100_siglog_0.3,100.0,0.3,28,0.00012310740172048713,9.525943567675119e-07
Lpeak_100_siglog_0.3,100.0,0.3,29,0.00020084829751580073,1.4505368642796706e-06
Lpeak_100_siglog_0.3,100.0,0.3,30,0.00031812746929980775,2.1493052052847065e-06
Lpeak_100_siglog_0.3,100.0,0.3,31,0.0004903522565428856,3.1058206589240055e-06
Lpeak_100_siglog_0.3,100.0,0.3,32,0.0007370638520832372,4.385519664642599e-06
Lpeak_100_siglog_0.3,100.0,0.3,33,0.001082463692624493,6.061782503612811e-06
Lpeak_100_siglog_0.3,100.0,0.3,34,0.0015558647039996699,8.214946427000036e-06
Lpeak_100_siglog_0.3,100.0,0.3,35,0.0021920349589575863,1.0930922100751043e-05
Lpeak_100_siglog_0.3,100.0,0.3,36,0.003031404345184174,1.4299455887223391e-05
Lpeak_100_siglog_0.3,100.0,0.3,37,0.004120109816911252,1.841210061563524e-05
Lpeak_100_siglog_0.3,100.0,0.3,38,0.005509861338624607,2.3359972879516176e-05
Lpeak_100_siglog_0.3,100.0,0.3,39,0.007257618251339395,2.9231384847393647e-05
Lpeak_100_siglog_0.3,100.0,0.3,40,0.009425073981208773,3.6109442901104615e-05
Lpeak_100_siglog_0.3,100.0,0.3,41,0.01207795524753506,4.4069704385647426e-05
Lpeak_100_siglog_0.3,100.0,0.3,42,0.015285149733193266,5.317797797432995e-05
Lpeak_100_siglog_0.3,100.0,0.3,43,0.01911768314602901,6.348834347275069e-05
Lpeak_100_siglog_0.3,100.0,0.3,44,0.023647572406255448,7.504145428962103e-05
Lpeak_100_siglog_0.3,100.0,0.3,45,0.028946586123678186,8.786317131657163e-05
Lpeak_100_siglog_0.3,100.0,0.3,46,0.0350849464621324,0.00010196356156986712
Lpeak_100_siglog_0.3,100.0,0.3,47,0.042130007903714864,0.00011733627954431785
Lpeak_100_siglog_0.3,100.0,0.3,48,0.0501449483817787,0.00013395833456703686
Lpeak_100_siglog_0.3,100.0,0.3,49,0.05918750687616066,0.00015179023411138098
Lpeak_100_siglog_0.3,100.0,0.3,50,0.06930879903414185,0.0001707764814704246
Lpeak_100_siglog_0.3,100.0,0.3,51,0.08055223890702862,0.00019084639666706714
Lpeak_100_siglog_0.3,100.0,0.3,52,0.09295259070322594,0.0002119152221229271
Lpeak_100_siglog_0.3,100.0,0.3,53,0.10653516978566564,0.00023388546942528895
Lpeak_100_siglog_0.3,100.0,0.3,54,0.12131520720726671,0.00025664846042496476
Lpeak_100_siglog_0.3,100.0,0.3,55,0.1372973870876343,0.0002800860146958351
Lpeak_100_siglog_0.3,100.0,0.3,56,0.15447556126785073,0.0003040722358635588
Lpeak_100_siglog_0.3,100.0,0.3,57,0.17283264108960592,0.000328475351208486
Lpeak_100_siglog_0.3,100.0,0.3,58,0.19234066195094113,0.00035315956199396517
Lpeak_100_siglog_0.3,100.0,0.3,59,0.21296101258342923,0.0003779868658944321
Lpeak_100_siglog_0.3,100.0,0.3,60,0.23464481783491026,0.0004028188174388357
Lpeak_100_siglog_0.3,100.0,0.3,61,0.2573334611607877,0.00042751819730595716
Lpeak_100_siglog_0.3,100.0,0.3,62,0.2809592310340642,0.0004519505663977745
Lpeak_100_siglog_0.3,100.0,0.3,63,0.30544607406779656,0.00047598568569406425
Lpeak_100_siglog_0.3,100.0,0.3,64,0.3307104367747115,0.0004994987878062045
Lpeak_100_siglog_0.3,100.0,0.3,65,0.35666217752548174,0.000522371690782001
Lpeak_100_siglog_0.3,100.0,0.3,66,0.3832055303582875,0.0005444937489771942
Lpeak_100_siglog_0.3,100.0,0.3,67,0.41024010278023126,0.0005657626396410431
Lpeak_100_siglog_0.3,100.0,0.3,68,0.43766189052511056,0.0005860849872250246
Lpeak_100_siglog_0.3,100.0,0.3,69,0.46536429333037965,0.0006053768302980233
Lpeak_100_siglog_0.3,100.0,0.3,70,0.4932391171084993,0.0006235639383385018
Lpeak_100_siglog_0.3,100.0,0.3,71,0.5211775493569007,0.0006405819875882516
Lpeak_100_siglog_0.3,100.0,0.3,72,0.5490710962232284,0.0006563766066184889
Lpeak_100_siglog_0.3,100.0,0.3,73,0.5768124712701961,0.0006709033033104115
Lpeak_100_siglog_0.3,100.0,0.3,74,0.6042964276246976,0.0006841272856274977
Lpeak_100_siglog_0.3,100.0,0.3,75,0.6314205268120758,0.0006960231888977595
Lpeak_100_siglog_0.3,100.0,0.3,76,0.6580858391378369,0.0007065747223741979
Lpeak_100_siglog_0.3,100.0,0.3,77,0.6841975719606552,0.0007157742476442119
Lpeak_100_siglog_0.3,100.0,0.3,78,0.70966562358265,0.0007236223010556548
Lpeak_100_siglog_0.3,100.0,0.3,79,0.7344050617512692,0.0007301270717585271
Lpeak_100_siglog_0.3,100.0,0.3,80,0.7583365269118278,0.0007353038462638879
Lpeak_100_siglog_0.3,100.0,0.3,81,0.7813865613651472,0.0007391744296291889
Lpeak_100_siglog_0.3,100.0,0.3,82,0.803487866368702,0.0007417665525220251
Lpeak_100_siglog_0.3,100.0,0.3,83,0.8245794899731392,0.0007431132725187701
Lpeak_100_siglog_0.3,100.0,0.3,84,0.8446069490124185,0.0007432523770835583
Lpeak_100_siglog_0.3,100.0,0.3,85,0.8635222891706733,0.0007422257947659721
Lpeak_100_siglog_0.3,100.0,0.3,86,0.8812840874392499,0.0007400790202685732
Lpeak_100_siglog_0.3,100.0,0.3,87,0.8978574015615275,0.0007368605581810125
Lpeak_100_siglog_0.3,100.0,0.3,88,0.9132136712501191,0.0007326213893659699
Lpeak_100_siglog_0.3,100.0,0.3,89,0.9273305760604414,0.000727414463221142
Lpeak_100_siglog_0.3,100.0,0.3,90,0.9401918548261964,0.0007212942183362491
Lpeak_100_siglog_0.3,100.0,0.3,91,0.9517870915157527,0.0007143161334179371
Lpeak_100_siglog_0.3,100.0,0.3,92,0.9621114722632904,0.000706536309770176
Lpeak_100_siglog_0.3,100.0,0.3,93,0.9711655181740257,0.0006980110860936271
Lpeak_100_siglog_0.3,100.0,0.3,94,0.9789547983075431,0.0006887966859035733
Lpeak_100_siglog_0.3,100.0,0.3,95,0.9854896270153324,0.0006789488974605951
Lpeak_100_siglog_0.3,100.0,0.3,96,0.9907847495555319,0.0006685227857586903
Lpeak_100_siglog_0.3,100.0,0.3,97,0.9948590196364091,0.0006575724358189115
Lpeak_100_siglog_0.3,100.0,0.3,98,0.9977350722563967,0.0006461507262893378
Lpeak_100_siglog_0.3,100.0,0.3,99,0.9994389949179626,0.0006343091321505935
Lpeak_100_siglog_0.3,100.0,0.3,100,1.0,0.0006220975551662957
Lpeak_100_siglog_0.5,100.0,0.5,2,5.095426190341432e-14,5.3359178288285566e-14
Lpeak_100_siglog_0.5,100.0,0.5,3,2.088694956925789e-11,1.0936381220446846e-11
Lpeak_100_siglog_0.5,100.0,0.5,4,1.0009431295717905e-09,3.144555582523913e-10
Lpeak_100_siglog_0.5,100.0,0.5,5,1.6029681979159998e-08,3.3572487430073164e-09
Lpeak_100_siglog_0.5,100.0,0.5,6,1.3331384890994497e-07,1.9943705159869655e-08
Lpeak_100_siglog_0.5,100.0,0.5,7,7.204946203718145e-07,8.083930736825213e-08
Lpeak_100_siglog_0.5,100.0,0.5,8,2.8774376365950977e-06,2.5110380389694267e-07
Lpeak_100_siglog_0.5,100.0,0.5,9,9.199107325520834e-06,6.422188442986734e-07
Lpeak_100_siglog_0.5,100.0,0.5,10,2.4821602362195383e-05,1.4178066114800015e-06
Lpeak_100_siglog_0.5,100.0,0.5,11,5.863814791959278e-05,2.7911693140046107e-06
Lpeak_100_siglog_0.5,100.0,0.5,12,0.0001245211563617735,5.015317308239148e-06
Lpeak_100_siglog_0.5,100.0,0.5,13,0.00024238042589033723,8.367698520341195e-06
Lpeak_100_siglog_0.5,100.0,0.5,14,0.0004389173076082798,1.3132375134434127e-05
Lpeak_100_siglog_0.5,100.0,0.5,15,0.0007479843713637458,1.958218505063603e-05
Lpeak_100_siglog_0.5,100.0,0.5,16,0.0012105146943951252,2.796282405128102e-05
Lpeak_100_siglog_0.5,100.0,0.5,17,0.0018740337244842551,3.848006915960297e-05
Lpeak_100_siglog_0.5,100.0,0.5,18,0.0027918039976162663,5.129070718815133e-05
Lpeak_100_siglog_0.5,100.0,0.5,19,0.004021677066511677,6.649721645928229e-05
Lpeak_100_siglog_0.5,100.0,0.5,20,0.00562473868505792,8.41458939587632e-05
Lpeak_100_siglog_0.5,100.0,0.5,21,0.007663834842475487,0.00010422791012747393
Lpeak_100_siglog_0.5,100.0,0.5,22,0.010202060376065908,0.00012668267956098092
Lpeak_100_siglog_0.5,100.0,0.5,23,0.013301281248276935,0.0001514029255540525
Lpeak_100_siglog_0.5,100.0,0.5,24,0.0170207483988857,0.00017824086042846516
Lpeak_100_siglog_0.5,100.0,0.5,25,0.02141584712068372,0.00020701497841459107
Lpeak_100_siglog_0.5,100.0,0.5,26,0.026537012400755983,0.00023751704617218302
Lpeak_100_siglog_0.5,100.0,0.5,27,0.032428828423315265,0.00026951896597674895
Lpeak_100_siglog_0.5,100.0,0.5,28,0.03912931989380925,0.00030277927073486723
Lpeak_100_siglog_0.5,100.0,0.5,29,0.04666943420097163,0.000337049084213712
Lpeak_100_siglog_0.5,100.0,0.5,30,0.055072706679631454,0.0003720774424043779
Lpeak_100_siglog_0.5,100.0,0.5,31,0.06435509624661312,0.0004076159225593223
Lpeak_100_siglog_0.5,100.0,0.5,32,0.07452497525830303,0.0004434225658720566
Lpeak_100_siglog_0.5,100.0,0.5,33,0.08558325535148603,0.0004792651092380176
Lpeak_100_siglog_0.5,100.0,0.5,34,0.0975236300418701,0.0005149235625057949
Lpeak_100_siglog_0.5,100.0,0.5,35,0.11033291474042221,0.0005501921815835864
Lpeak_100_siglog_0.5,100.0,0.5,36,0.12399146539973496,0.0005848808961075681
Lpeak_100_siglog_0.5,100.0,0.5,37,0.13847365804030273,0.0006188162543600572
Lpeak_100_siglog_0.5,100.0,0.5,38,0.15374841277650747,0.0006518419488255964
Lpeak_100_siglog_0.5,100.0,0.5,39,0.1697797475379406,0.0006838189840942615
Lpeak_100_siglog_0.5,100.0,0.5,40,0.1865273483622218,0.0007146255454979757
Lpeak_100_siglog_0.5,100.0,0.5,41,0.20394714484190854,0.000744156622480782
Lpeak_100_siglog_0.5,100.0,0.5,42,0.2219918809810576,0.0007723234357105984
Lpeak_100_siglog_0.5,100.0,0.5,43,0.2406116733135293,0.0007990527116804767
Lpeak_100_siglog_0.5,100.0,0.5,44,0.2597545496257803,0.000824285843273613
Lpeak_100_siglog_0.5,100.0,0.5,45,0.2793669629931033,0.0008479779696568357
Lpeak_100_siglog_0.5,100.0,0.5,46,0.29939427707012045,0.0008700970040428468
Lpeak_100_siglog_0.5,100.0,0.5,47,0.3197812196704607,0.0008906226333977865
Lpeak_100_siglog_0.5,100.0,0.5,48,0.3404723026285814,0.0009095453101094831
Lpeak_100_siglog_0.5,100.0,0.5,49,0.36141220676379465,0.0009268652519892348
Lpeak_100_siglog_0.5,100.0,0.5,50,0.3825461314703953,0.0009425914637541874
Lpeak_100_siglog_0.5,100.0,0.5,51,0.4038201090475468,0.0009567407903134255
Lpeak_100_siglog_0.5,100.0,0.5,52,0.4251812843683806,0.0009693370097355423
Lpeak_100_siglog_0.5,100.0,0.5,53,0.446578160880034,0.0009804099716801925
Lpeak_100_siglog_0.5,100.0,0.5,54,0.46796081423551644,0.0009899947852997954
Lpeak_100_siglog_0.5,100.0,0.5,55,0.4892810750944069,0.00099813105912799
Lpeak_100_siglog_0.5,100.0,0.5,56,0.5104926828020409,0.00100486219423699
Lpeak_100_siglog_0.5,100.0,0.5,57,0.5315514117749185,0.0010102347309360962
Lpeak_100_siglog_0.5,100.0,0.5,58,0.5524151724917676,0.001014297748469711
Lpeak_100_siglog_0.5,100.0,0.5,59,0.5730440890224311,0.001017102316528771
Lpeak_100_siglog_0.5,100.0,0.5,60,0.593400555027211,0.0010187009968904875
Lpeak_100_siglog_0.5,100.0,0.5,61,0.6134492701333922,0.0010191473931259046
Lpeak_100_siglog_0.5,100.0,0.5,62,0.6331572585486075,0.0010184957460437063
Lpeak_100_siglog_0.5,100.0,0.5,63,0.6524938717070723,0.0010168005723548111
Lpeak_100_siglog_0.5,100.0,0.5,64,0.671430776668407,0.001014116343930556
Lpeak_100_siglog_0.5,100.0,0.5,65,0.6899419319031963,0.0010104972049746529
Lpeak_100_siglog_0.5,100.0,0.5,66,0.7080035520074547,0.0010059967244242872
Lpeak_100_siglog_0.5,100.0,0.5,67,0.7255940627922052,0.0010006676809290443
Lpeak_100_siglog_0.5,100.0,0.5,68,0.7426940480964402,0.0009945618778195403
Lpeak_100_siglog_0.5,100.0,0.5,69,0.7592861895734877,0.000987729985563667
Lpeak_100_siglog_0.5,100.0,0.5,70,0.7753552006035848,0.0009802214093114134
Lpeak_100_siglog_0.5,100.0,0.5,71,0.7908877553903574,0.0009720841792443146
Lpeak_100_siglog_0.5,100.0,0.5,72,0.8058724142067495,0.0009633648615687196
Lpeak_100_siglog_0.5,100.0,0.5,73,0.8202995456673856,0.0009541084881198459
Lpeak_100_siglog_0.5,100.0,0.5,74,0.8341612468198598,0.0009443585026733599
Lpeak_100_siglog_0.5,100.0,0.5,75,0.8474512617673546,0.0009341567221907796
Lpeak_100_siglog_0.5,100.0,0.5,76,0.8601648994595071,0.0009235433113526284
Lpeak_100_siglog_0.5,100.0,0.5,77,0.8722989512176754,0.0009125567688576525
Lpeak_100_siglog_0.5,100.0,0.5,78,0.8838516084947374,0.0009012339240865268
Lpeak_100_siglog_0.5,100.0,0.5,79,0.8948223813082464,0.0008896099428435797
Lpeak_100_siglog_0.5,100.0,0.5,80,0.9052120177290729,0.0008777183409996447
Lpeak_100_siglog_0.5,100.0,0.5,81,0.9150224247554611,0.0008655910049628654
Lpeak_100_siglog_0.5,100.0,0.5,82,0.9242565908545479,0.000853258218001938
Lpeak_100_siglog_0.5,100.0,0.5,83,0.9329185104096485,0.0008407486915378326
Lpeak_100_siglog_0.5,100.0,0.5,84,0.9410131102718075,0.000828089600605488
Lpeak_100_siglog_0.5,100.0,0.5,85,0.9485461785780306,0.0008153066227664604
Lpeak_100_siglog_0.5,100.0,0.5,86,0.9555242959660277,0.000802423979827167
Lpeak_100_siglog_0.5,100.0,0.5,87,0.9619547692859975,0.0007894644817854113
Lpeak_100_siglog_0.5,100.0,0.5,88,0.9678455678837475,0.0007764495724905574
Lpeak_100_siglog_0.5,100.0,0.5,89,0.9732052625060468,0.0007633993765602804
Lpeak_100_siglog_0.5,100.0,0.5,90,0.9780429668583509,0.0007503327471495386
Lpeak_100_siglog_0.5,100.0,0.5,91,0.9823682818267117,0.0007372673142155817
Lpeak_100_siglog_0.5,100.0,0.5,92,0.9861912423595912,0.0007242195329666861
Lpeak_100_siglog_0.5,100.0,0.5,93,0.9895222669912611,0.0007112047322222064
Lpeak_100_siglog_0.5,100.0,0.5,94,0.9923721099762971,0.0006982371624476903
Lpeak_100_siglog_0.5,100.0,0.5,95,0.9947518159942224,0.0006853300432615252
Lpeak_100_siglog_0.5,100.0,0.5,96,0.9966726773744415,0.0006724956102390927
Lpeak_100_siglog_0.5,100.0,0.5,97,0.9981461937841022,0.0006597451608669787
Lpeak_100_siglog_0.5,100.0,0.5,98,0.9991840343152855,0.0006470890995236266
Lpeak_100_siglog_0.5,100.0,0.5,99,0.9997980019028271,0.0006345369813841768
Lpeak_100_siglog_0.5,100.0,0.5,100,1.0,0.0006220975551662957
Lpeak_100_siglog_0.8,100.0,0.8,2,6.419369710009174e-06,6.72234824054722e-06
Lpeak_100_siglog_0.8,100.0,0.8,3,6.730947124985399e-05,3.524315673259245e-05
Lpeak_100_siglog_0.8,100.0,0.8,4,0.00030516514124289074,9.587045658603572e-05
Lpeak_100_siglog_0.8,100.0,0.8,5,0.0009016724317426534,0.00018884583250047758
Lpeak_100_siglog_0.8,100.0,0.8,6,0.0020625496000261983,0.0003085566986241367
Lpeak_100_siglog_0.8,100.0,0.8,7,0.003986915294338831,0.00044733084997070207
Lpeak_100_siglog_0.8,100.0,0.8,8,0.0068477703535140275,0.0005975806954463792
Lpeak_100_siglog_0.8,100.0,0.8,9,0.010782343380778457,0.0007527495723008029
Lpeak_100_siglog_0.8,100.0,0.8,10,0.015889323094416118,0.0009075960127987694
Lpeak_100_siglog_0.8,100.0,0.8,11,0.022230304325417175,0.0010581600114514546
Lpeak_100_siglog_0.8,100.0,0.8,12,0.029833510079882494,0.0012015991807404602
Lpeak_100_siglog_0.8,100.0,0.8,13,0.038698519750220456,0.0013359888500229901
Lpeak_100_siglog_0.8,100.0,0.8,14,0.04880122735994664,0.0014601293081921293
Lpeak_100_siglog_0.8,100.0,0.8,15,0.06009858780139619,0.0015733773493998952
Lpeak_100_siglog_0.8,100.0,0.8,16,0.07253292341585627,0.0016755066128429788
Lpeak_100_siglog_0.8,100.0,0.8,17,0.0860356952708272,0.001766595478492293
Lpeak_100_siglog_0.8,100.0,0.8,18,0.10053072133490099,0.001846939038630454
Lpeak_100_siglog_0.8,100.0,0.8,19,0.115936867073517,0.0019169811046230389
Lpeak_100_siglog_0.8,100.0,0.8,20,0.13217025587018122,0.0019772624041183074
Lpeak_100_siglog_0.8,100.0,0.8,21,0.1491460556060633,0.0020283816130039103
Lpeak_100_siglog_0.8,100.0,0.8,22,0.16677989911053956,0.0020709664261348536
Lpeak_100_siglog_0.8,100.0,0.8,23,0.18498899340963113,0.002105652401053144
Lpeak_100_siglog_0.8,100.0,0.8,24,0.2036929678282339,0.002133067771056939
Lpeak_100_siglog_0.8,100.0,0.8,25,0.2228145052945952,0.002153822809066906
Lpeak_100_siglog_0.8,100.0,0.8,26,0.24227979537697628,0.002168502636095575
Lpeak_100_siglog_0.8,100.0,0.8,27,0.26201884205199716,0.0021776626171763455
Lpeak_100_siglog_0.8,100.0,0.8,28,0.28196565416094466,0.00218182568393267
Lpeak_100_siglog_0.8,100.0,0.8,29,0.30205834203351073,0.0021814810765241155
Lpeak_100_siglog_0.8,100.0,0.8,30,0.32223913985750247,0.002177084117151449
Lpeak_100_siglog_0.8,100.0,0.8,31,0.34245437001916923,0.002169056719842627
Lpeak_100_siglog_0.8,100.0,0.8,32,0.3626543627839654,0.0021577884127166537
Lpeak_100_siglog_0.8,100.0,0.8,33,0.3827933422762234,0.0021436377039894235
Lpeak_100_siglog_0.8,100.0,0.8,34,0.40282928769192644,0.002126933665317253
Lpeak_100_siglog_0.8,100.0,0.8,35,0.42272377698795627,0.002107977638544593
Lpeak_100_siglog_0.8,100.0,0.8,36,0.4424418188849115,0.002087044996771387
Lpeak_100_siglog_0.8,100.0,0.8,37,0.4619516778553387,0.0020643869096213527
Lpeak_100_siglog_0.8,100.0,0.8,38,0.48122469580703164,0.0020402320770220696
Lpeak_100_siglog_0.8,100.0,0.8,39,0.5002351133790943,0.002014788406742846
Lpeak_100_siglog_0.8,100.0,0.8,40,0.5189598931187869,0.0019882446191825916
Lpeak_100_siglog_0.8,100.0,0.8,41,0.5373785462759895,0.0019607717690794555
Lpeak_100_siglog_0.8,100.0,0.8,42,0.5554729645194021,0.001932524678407417
Lpeak_100_siglog_0.8,100.0,0.8,43,0.5732272575274837,0.001903643278103348
Lpeak_100_siglog_0.8,100.0,0.8,44,0.5906275971235563,0.001874253858717936
Lpeak_100_siglog_0.8,100.0,0.8,45,0.6076620683966301,0.0018444702318261173
Lpeak_100_siglog_0.8,100.0,0.8,46,0.6243205280675815,0.0018143948052381262
Lpeak_100_siglog_0.8,100.0,0.8,47,0.6405944702161193,0.0017841195758521327
Lpeak_100_siglog_0.8,100.0,0.8,48,0.6564768993707681,0.0017537270444852133
Lpeak_100_siglog_0.8,100.0,0.8,49,0.6719622108762272,0.0017232910572887435
Lpeak_100_siglog_0.8,100.0,0.8,50,0.6870460783852775,0.0016928775784571491
Lpeak_100_siglog_0.8,100.0,0.8,51,0.7017253482720627,0.001662545398921004
Lpeak_100_siglog_0.8,100.0,0.8,52,0.7159979407268566,0.001632346785611693
Lpeak_100_siglog_0.8,100.0,0.8,53,0.7298627572667384,0.001602328075721856
Lpeak_100_siglog_0.8,100.0,0.8,54,0.7433195943797548,0.0015725302201836922
Lpeak_100_siglog_0.8,100.0,0.8,55,0.7563690630103594,0.0015429892803610005
Lpeak_100_siglog_0.8,100.0,0.8,56,0.7690125135897441,0.0015137368817118803
Lpeak_100_siglog_0.8,100.0,0.8,57,0.7812519663148801,0.001484800627935516
Lpeak_100_siglog_0.8,100.0,0.8,58,0.7930900463837189,0.001456204478874506
Lpeak_100_siglog_0.8,100.0,0.8,59,0.8045299239002243,0.001427969095207966
Lpeak_100_siglog_0.8,100.0,0.8,60,0.8155752581711023,0.0014001121527431333
Lpeak_100_siglog_0.8,100.0,0.8,61,0.8262301461257011,0.0013726486288963109
Lpeak_100_siglog_0.8,100.0,0.8,62,0.8364990746011577,0.0013455910637489284
Lpeak_100_siglog_0.8,100.0,0.8,63,0.8463868762461273,0.0013189497978718487
Lpeak_100_siglog_0.8,100.0,0.8,64,0.8558986888080646,0.0012927331889310348
Lpeak_100_siglog_0.8,100.0,0.8,65,0.865039917580815,0.0012669478089201904
Lpeak_100_siglog_0.8,100.0,0.8,66,0.873816200801051,0.0012415986237106853
Lpeak_100_siglog_0.8,100.0,0.8,67,0.8822333777937207,0.001216689156465523
Lpeak_100_siglog_0.8,100.0,0.8,68,0.8902974596780551,0.0011922216363317276
Lpeak_100_siglog_0.8,100.0,0.8,69,0.8980146024567377,0.001168197133703704
Lpeak_100_siglog_0.8,100.0,0.8,70,0.9053910823215132,0.0011446156832382204
Lpeak_100_siglog_0.8,100.0,0.8,71,0.9124332730187691,0.0011214763956990043
Lpeak_100_siglog_0.8,100.0,0.8,72,0.9191476251284312,0.0010987775596149104
Lpeak_100_siglog_0.8,100.0,0.8,73,0.9255406471188659,0.0010765167336495268
Lpeak_100_siglog_0.8,100.0,0.8,74,0.9316188880493607,0.001054690830501392
Lpeak_100_siglog_0.8,100.0,0.8,75,0.9373889218001759,0.0010332961930820666
Lpeak_100_siglog_0.8,100.0,0.8,76,0.942857332718112,0.0010123286636536187
Lpeak_100_siglog_0.8,100.0,0.8,77,0.9480307025730493,0.0009917836465471402
Lpeak_100_siglog_0.8,100.0,0.8,78,0.9529155987279803,0.0009716561650291925
Lpeak_100_siglog_0.8,100.0,0.8,79,0.9575185634317044,0.0009519409128331946
Lpeak_100_siglog_0.8,100.0,0.8,80,0.961846104149597,0.0009326323008272645
Lpeak_100_siglog_0.8,100.0,0.8,81,0.9659046848537123,0.0009137244992485356
Lpeak_100_siglog_0.8,100.0,0.8,82,0.9697007181989664,0.0008952114758961561
Lpeak_100_siglog_0.8,100.0,0.8,83,0.9732405585172782,0.0008770870306407081
Lpeak_100_siglog_0.8,100.0,0.8,84,0.9765304955663361,0.000859344826576359
Lpeak_100_siglog_0.8,100.0,0.8,85,0.979576748974151,0.0008419784181134244
Lpeak_100_siglog_0.8,100.0,0.8,86,0.9823854633247336,0.0008249812762829158
Lpeak_100_siglog_0.8,100.0,0.8,87,0.9849627038341396,0.0008083468115008548
Lpeak_100_siglog_0.8,100.0,0.8,88,0.9873144525697731,0.0007920683940184442
Lpeak_100_siglog_0.8,100.0,0.8,89,0.9894466051692259,0.0007761393722644196
Lpeak_100_siglog_0.8,100.0,0.8,90,0.991364968018098,0.0007605530892678722
Lpeak_100_siglog_0.8,100.0,0.8,91,0.9930752558491863,0.000745302897333399
Lpeak_100_siglog_0.8,100.0,0.8,92,0.9945830897281713,0.0007303821711254467
Lpeak_100_siglog_0.8,100.0,0.8,93,0.9958939953934843,0.0007157843193050464
Lpeak_100_siglog_0.8,100.0,0.8,94,0.9970134019204063,0.0007015027948496565
Lpeak_100_siglog_0.8,100.0,0.8,95,0.9979466406816645,0.0006875311041754672
Lpeak_100_siglog_0.8,100.0,0.8,96,0.9986989445788371,0.0006738628151711243
Lpeak_100_siglog_0.8,100.0,0.8,97,0.9992754475207914,0.0006604915642423672
Lpeak_100_siglog_0.8,100.0,0.8,98,0.9996811841271493,0.0006474110624584205
Lpeak_100_siglog_0.8,100.0,0.8,99,0.9999210896364239,0.000634615100883089
Lpeak_100_siglog_0.8,100.0,0.8,100,1.0,0.0006220975551662957
Lpeak_300_siglog_0.3,300.0,0.3,2,2.657334959750377e-61,2.7827546625597043e-61
Lpeak_300_siglog_0.3,300.0,0.3,3,6.783321135817671e-52,3.551738641204195e-52
Lpeak_300_siglog_0.3,300.0,0.3,4,1.0585125646915262e-45,3.3254152969673895e-46
Lpeak_300_siglog_0.3,300.0,0.3,5,3.577122996236885e-41,7.491908883976605e-42
Lpeak_300_siglog_0.3,300.0,0.3,6,1.189875248652154e-37,1.780049209454255e-38
Lpeak_300_siglog_0.3,300.0,0.3,7,8.474997775665357e-35,9.5089252682929e-36
Lpeak_300_siglog_0.3,300.0,0.3,8,2.025454450829668e-32,1.767542450807565e-33
Lpeak_300_siglog_0.3,300.0,0.3,9,2.1527131390616254e-30,1.5028772851027166e-31
Lpeak_300_siglog_0.3,300.0,0.3,10,1.227424409746821e-28,7.011031833631638e-30
Lpeak_300_siglog_0.3,300.0,0.3,11,4.279092232590667e-27,2.0368431396878764e-28
Lpeak_300_siglog_0.3,300.0,0.3,12,1.0026220011830477e-25,4.0382434785181534e-27
Lpeak_300_siglog_0.3,300.0,0.3,13,1.6941656136755838e-24,5.84876730317325e-26
Lpeak_300_siglog_0.3,300.0,0.3,14,2.1785906319094966e-23,6.518327927987066e-25
Lpeak_300_siglog_0.3,300.0,0.3,15,2.2233796608785794e-22,5.820794340630926e-24
Lpeak_300_siglog_0.3,300.0,0.3,16,1.861768558666959e-21,4.300675313671012e-23
Lpeak_300_siglog_0.3,300.0,0.3,17,1.3138944142229171e-20,2.697856888441425e-22
Lpeak_300_siglog_0.3,300.0,0.3,18,7.987875689878375e-20,1.4675234845093802e-21
Lpeak_300_siglog_0.3,300.0,0.3,19,4.259906354096688e-19,7.043626582637176e-21
Lpeak_300_siglog_0.3,300.0,0.3,20,2.023170041842186e-18,3.0266553049592217e-20
Lpeak_300_siglog_0.3,300.0,0.3,21,8.66688778453168e-18,1.1786939823970496e-19
Lpeak_300_siglog_0.3,300.0,0.3,22,3.385305839624464e-17,4.203656899572665e-19
Lpeak_300_siglog_0.3,300.0,0.3,23,1.2169357805141943e-16,1.3851871405630267e-18
Lpeak_300_siglog_0.3,300.0,0.3,24,4.0583526034625735e-16,4.249896908238344e-18
Lpeak_300_siglog_0.3,300.0,0.3,25,1.2643375309012685e-15,1.2221641534576256e-17
Lpeak_300_siglog_0.3,300.0,0.3,26,3.70205906554895e-15,3.313493322929936e-17
Lpeak_300_siglog_0.3,300.0,0.3,27,1.0242469578630221e-14,8.512610365831124e-17
Lpeak_300_siglog_0.3,300.0,0.3,28,2.6902238454487846e-14,2.081671790486203e-16
Lpeak_300_siglog_0.3,300.0,0.3,29,6.736024840010907e-14,4.864792218799225e-16
Lpeak_300_siglog_0.3,300.0,0.3,30,1.6138404420645206e-13,1.0903288767432263e-15
