case_name,mass_eV,A_unit,phi_amp_max,A_tau_eff,L,Claa_limit,patchy_power_if_phi_amp_max,patchy_budget_fraction,template_scale_limit,genuine_shape_toy
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,36,4.717106086471161e-07,3524884659922104.0,7.472557528505892e+21,1.3382299114931617e-22,8.316475407743663e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,37,4.4688373450779417e-07,3618999893448763.5,8.098303012605271e+21,1.2348266031086608e-22,8.090782894571487e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,38,4.239666199176509e-07,3715256481195695.0,8.763087249456873e+21,1.14115034066559e-22,7.876944421727438e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,39,4.0276828892176834e-07,3813691871611349.5,9.46869943962272e+21,1.0561112498886595e-22,7.674048148375614e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,40,3.8312105531582843e-07,3914343844994447.5,1.0216989619032114e+22,9.787618831844648e-23,7.48127341798095e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,41,3.648771955388842e-07,4017250506975789.5,1.1009870049682727e+22,9.082759337643746e-23,7.297879638272418e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,42,3.4790616318823846e-07,4122450281662811.0,1.1849316619988459e+22,8.439305253377338e-23,7.123196749782873e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,43,3.3209224667968216e-07,4229981904442360.0,1.2737370254001645e+22,7.850914121663648e-23,6.956617024360126e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,44,3.1733259127169627e-07,4339884414436877.0,1.3676138328701073e+22,7.312005596648405e-23,6.797587982062819e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,45,3.0353552208597034e-07,4452197146609694.5,1.466779609850309e+22,6.81765681281903e-23,6.645606252470223e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,46,2.9061911689082266e-07,4566959723514899.0,1.5714588126116204e+22,6.363513901698076e-23,6.500212236690726e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,47,2.7850998702037175e-07,4684212046687715.0,1.681882971882472e+22,5.94571689420659e-23,6.360985450816051e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,48,2.6714223244811166e-07,4803994287671198.0,1.7982908369249709e+22,5.560835763974493e-23,6.227540451443708e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,49,2.564565431501872e-07,4926346878675438.0,1.9209285199599877e+22,5.205815779240082e-23,6.099523260115038e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,50,2.463994238109642e-07,5051310502865356.0,2.050049640838724e+22,4.877930661185728e-23,5.976608216820706e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,51,2.3692252289515786e-07,5178926084273725.0,2.1859154718546895e+22,4.574742312206278e-23,5.858495203682005e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,52,2.2798205033307642e-07,5309234777335746.0,2.3287950825861417e+22,4.294066092279333e-23,5.744907188976638e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,53,2.1953827069111064e-07,5442277956042117.0,2.478965484655465e+22,4.033940795827512e-23,5.635588049199295e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,54,2.1155506084779752e-07,5578097202707505.0,2.6367117762881812e+22,3.7926026234378386e-23,5.530300633115506e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,55,2.0399952296037619e-07,5716734296351481.0,2.8023272865505034e+22,3.568462558957344e-23,5.428825037009629e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,56,1.968416449617665e-07,5858231200689445.0,2.9761137191407426e+22,3.360086657873806e-23,5.33095706472766e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,57,1.900540020320504e-07,6002630051730852.0,3.1583812956059607e+22,3.1661788315148377e-23,5.236506849820842e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,58,1.8361149348859105e-07,6149973144982794.0,3.3494488978517735e+22,2.985565776630798e-23,5.145297620226103e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,59,1.774911103723047e-07,6300302922256684.0,3.5496442098092643e+22,2.817183753900039e-23,5.057164588572227e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,60,1.7167172970436028e-07,6453661958076473.0,3.7593038581194866e+22,2.660066963834706e-23,4.971953953455405e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,61,1.6613393197196156e-07,6610092945686722.0,3.978773551692202e+22,2.5133373061020085e-23,4.889521998949971e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,62,1.6085983889348658e-07,6769638682659367.0,4.208408219991994e+22,2.376195339723727e-23,4.809734281263263e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,63,1.5583296892806513e-07,6932342056098043.0,4.4485721499011664e+22,2.2479122880410447e-23,4.732464892851916e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,64,1.5103810834566313e-07,7098246027439291.0,4.69963912100539e+22,2.1278229545975668e-23,4.657595795527261e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,65,1.4646119597155213e-07,7267393616850056.0,4.961992539144387e+22,2.015319434906755e-23,4.585016215120215e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,66,1.420892199724013e-07,7439827887221355.0,5.23602556806662e+22,1.9098455250080946e-23,4.5146220911766395e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,67,1.379101252673307e-07,7615591927758002.0,5.522141259023312e+22,1.8108917412534058e-23,4.446315575933701e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,68,1.3391273033204575e-07,7794728837164969.0,5.820752678134041e+22,1.7179908772907528e-23,4.380004577504212e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,69,1.3008665232255872e-07,7977281706430736.0,6.132283031352458e+22,1.6307140340511204e-23,4.315602342784055e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,70,1.264222395810782e-07,8163293601208819.0,6.45716578685783e+22,1.5486670669588266e-23,4.253027076110413e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,71,1.2291051070382602e-07,8352807543798512.0,6.795844794694602e+22,1.4714874018027642e-23,4.1922015901460426e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,72,1.195430994516664e-07,8545866494726586.0,7.1487744034793455e+22,1.398841176906205e-23,4.133052985856547e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,73,1.1631220487189163e-07,8742513333931589.0,7.516419573991183e+22,1.330420674572594e-23,4.075512358790863e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,74,1.1321054607530786e-07,8942790841553195.0,7.899255989459175e+22,1.2659420093922862e-23,4.019514529176861e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,75,1.1023132117858924e-07,9146741678328908.0,8.297770162357015e+22,1.2051430449791416e-23,3.964997793609273e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,76,1.0736816997914535e-07,9354408365601156.0,8.712459537512942e+22,1.1477815141572066e-23,3.9119036963412314e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,77,1.046151399796801e-07,9565833264937846.0,9.1438325913399e+22,1.0936333206133907e-23,3.8601768183972163e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,78,1.0196665542323249e-07,9781058557370000.0,9.592408926988738e+22,1.0424910026369375e-23,3.8097645829081026e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,79,9.941748903765168e-08,1.000012622225042e+16,1.0058719365224706e+23,9.9416234183571e-24,3.760617075230879e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,80,9.696273622190719e-08,1.0223078015737486e+16,1.0543306030825215e+23,9.484691016995273e-24,3.71268687655938e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,81,9.459779143600701e-08,1.0449955448908922e+16,1.1046722434294938e+23,9.052458826117191e-24,3.6659289098601586e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,82,9.231832658212733e-08,1.0680799765510298e+16,1.1569533548692034e+23,8.643390814256747e-24,3.620300297081334e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,83,9.012027118731478e-08,1.0915651919343834e+16,1.2112315881357787e+23,8.256059450522688e-24,3.575760226683692e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,84,8.799979421820149e-08,1.1154552551303024e+16,1.2675657540339868e+23,7.889137086715481e-24,3.5322698306338504e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,85,8.595328737591773e-08,1.139754196605942e+16,1.3260158295298391e+23,7.541388102090505e-24,3.4897920700802565e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,86,8.397734973509203e-08,1.1644660108407812e+16,1.3866429632682013e+23,7.211661736219998e-24,3.4482916290052745e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,87,8.206877360474903e-08,1.1895946539276938e+16,1.4495094804960704e+23,6.89888554338925e-24,3.407734815211612e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,88,8.022453150127153e-08,1.2151440411412728e+16,1.5146788873700226e+23,6.602059409016566e-24,3.368089468059676e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,89,7.844176413457661e-08,1.2411180444741998e+16,1.5822158746263117e+23,6.32025007482737e-24,3.329324872424866e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,90,7.671776931843207e-08,1.2675204901424324e+16,1.6521863205919625e+23,6.052586125042541e-24,3.291411678391065e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,91,7.50499917245531e-08,1.2943551560600876e+16,1.724657293515238e+23,5.7982533907462624e-24,3.2543218262390487e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,92,7.343601340789605e-08,1.3216257692848694e+16,1.799697053193746e+23,5.556490733956574e-24,3.2180284763269614e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,93,7.187354503751529e-08,1.349336003434999e+16,1.8773750518785406e+23,5.3265861767971145e-24,3.1825059434946295e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,94,7.036041777356759e-08,1.3774894760785708e+16,1.9577619344324793e+23,5.107873344620333e-24,3.147729635654831e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,95,6.889457573661827e-08,1.406089746096375e+16,2.040929537721243e+23,4.899728195009265e-24,3.11367599626301e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,96,6.747406902039933e-08,1.4351403110191986e+16,2.1269508892154034e+23,4.701566007332136e-24,3.0803224503826345e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,97,6.60970472036565e-08,1.4646446043407046e+16,2.215900204782038e+23,4.51283860997866e-24,3.0476473540867147e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,98,6.476175332075434e-08,1.494605992807e+16,2.3078528856444972e+23,4.333031824603228e-24,3.0156299469571856e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,99,6.346651825433925e-08,1.5250277736840698e+16,2.4028855144890552e+23,4.1616631086672395e-24,2.9842503074631167e-10
nphi_1_Lcut_800,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,100,6.220975551662957e-08,1.5559131720042486e+16,2.501075850697292e+23,3.998279379336709e-24,2.9534893110162255e-10
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,2,0.00010471975511965977,1355875966415414.2,1.2947661736470831e+19,7.723402266396958e-20,2.2499999999999996e-06
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,3,5.235987755982988e-05,1396819288594979.2,2.667728332631948e+19,3.748507626387175e-20,1e-06
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,4,3.141592653589793e-05,1438855081627697.5,4.580017972678813e+19,2.1833975455234048e-20,5.624999999999999e-07
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,5,2.0943951023931954e-05,1482007689029466.0,7.0760654822770794e+19,1.413214734239853e-20,3.6e-07
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,6,1.4959965017094253e-05,1526301845603822.5,1.020257630188151e+20,9.801445932980523e-21,2.5e-07
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,7,1.121997376282069e-05,1571762679135821.2,1.4008612786102288e+20,7.138465565927294e-21,1.836734693877551e-07
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,8,8.726646259971648e-06,1618415711937247.5,1.8545677958332937e+20,5.3920919054387035e-21,1.4062499999999998e-07
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,9,6.9813170079773176e-06,1666286862237724.8,2.3867801166079617e+20,4.189744975004977e-21,1.1111111111111111e-07
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,10,5.7119866428905325e-06,1715402445416362.5,3.0031625643793324e+20,3.3298230733862098e-21,9e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,11,4.759988869075444e-06,1765789175068360.2,3.709649798847824e+20,2.6956722446161597e-21,7.438016528925619e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,12,4.027682889217684e-06,1817474163901130.8,4.5124559551761226e+20,2.216088112401243e-21,6.25e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,13,3.452299619329443e-06,1870484924454309.8,5.418083975045084e+20,1.845670913566228e-21,5.3254437869822486e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,14,2.9919930034188506e-06,1924849369638071.8,6.433335129589576e+20,1.5544037110713933e-21,4.5918367346938775e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,15,2.6179938779914943e-06,1980595813084084.0,7.565318734066646e+20,1.3218213734961331e-21,3.9999999999999994e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,16,2.309994598227789e-06,2037752969303459.5,8.821462053923454e+20,1.1335989361936185e-21,3.5156249999999994e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,17,2.0533285317580345e-06,2096349953645941.5,1.020952040174045e+21,9.794779388750983e-22,3.1141868512110726e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,18,1.8371886863098205e-06,2156416282054663.0,1.1737587424327348e+21,8.519638353682444e-22,2.7777777777777777e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,19,1.6534698176788385e-06,2217981870610651.0,1.3414105579043962e+21,7.454839192277113e-22,2.493074792243767e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,20,1.4959965017094253e-06,2281077034861399.5,1.5247876798207007e+21,6.558290135959058e-22,2.25e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,21,1.3599968197358411e-06,2345732488927621.0,1.7248073340224752e+21,5.797749002306651e-22,2.040816326530612e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,22,1.2417362267153333e-06,2411979344382513.5,1.9424248825877713e+21,5.1482042315467175e-22,1.8595041322314048e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,23,1.1382582078223888e-06,2479849108897626.0,2.1786349457930516e+21,4.5900301100512595e-22,1.7013232514177698e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,24,1.0471975511965976e-06,2549373684649652.5,2.434472542202346e+21,4.107665963220722e-22,1.5625e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,25,9.66643893412244e-07,2620585366482258.0,2.7110142466545937e+21,3.688656381035273e-22,1.4400000000000003e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,26,8.950406420483741e-07,2693516839817270.5,3.00937936589442e+21,3.322944296532017e-22,1.3313609467455622e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,27,8.311091676163474e-07,2768201178309394.5,3.330731131565665e+21,3.0023438113118836e-22,1.2345679012345681e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,28,7.737912939876337e-07,2844671841238744.0,3.676277910260652e+21,2.720142558344015e-22,1.1479591836734694e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,29,7.222052077217915e-07,2922962670635530.0,4.0472744302911706e+21,2.4707986009440373e-22,1.0701545778834721e-08
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,30,6.756113233526437e-07,3003107888131108.5,4.445023024819256e+21,2.2497071318110036e-22,9.999999999999999e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,31,6.333856156431035e-07,3085142091529893.5,4.870874890957883e+21,2.0530192673524913e-22,9.365244536940687e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,32,5.949986086344305e-07,3169100251096395.0,5.326231364422405e+21,1.8775001151465068e-22,8.789062499999999e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,33,5.59998690479464e-07,3255017705551959.5,5.812545209284424e+21,1.7204167262263907e-22,8.264462809917357e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,34,5.279987653092089e-07,3342930157775586.5,6.331321922349355e+21,1.5794489875329722e-22,7.785467128027682e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,35,4.986655005698085e-07,3432873670203517.0,6.884121051648624e+21,1.4526182681818444e-22,7.346938775510204e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,36,4.717106086471161e-07,3524884659922104.0,7.472557528505892e+21,1.3382299114931617e-22,6.944444444444444e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,37,4.4688373450779417e-07,3618999893448763.5,8.098303012605271e+21,1.2348266031086608e-22,6.574141709276845e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,38,4.239666199176509e-07,3715256481195695.0,8.763087249456873e+21,1.14115034066559e-22,6.232686980609417e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,39,4.0276828892176834e-07,3813691871611349.5,9.46869943962272e+21,1.0561112498886595e-22,5.917159763313609e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,40,3.8312105531582843e-07,3914343844994447.5,1.0216989619032114e+22,9.787618831844648e-23,5.625e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,41,3.648771955388842e-07,4017250506975789.5,1.1009870049682727e+22,9.082759337643746e-23,5.353955978584177e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,42,3.4790616318823846e-07,4122450281662811.0,1.1849316619988459e+22,8.439305253377338e-23,5.10204081632653e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,43,3.3209224667968216e-07,4229981904442360.0,1.2737370254001645e+22,7.850914121663648e-23,4.86749594375338e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,44,3.1733259127169627e-07,4339884414436877.0,1.3676138328701073e+22,7.312005596648405e-23,4.648760330578512e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,45,3.0353552208597034e-07,4452197146609694.5,1.466779609850309e+22,6.81765681281903e-23,4.444444444444445e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,46,2.9061911689082266e-07,4566959723514899.0,1.5714588126116204e+22,6.363513901698076e-23,4.2533081285444246e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,47,2.7850998702037175e-07,4684212046687715.0,1.681882971882472e+22,5.94571689420659e-23,4.074241738343141e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,48,2.6714223244811166e-07,4803994287671198.0,1.7982908369249709e+22,5.560835763974493e-23,3.90625e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,49,2.564565431501872e-07,4926346878675438.0,1.9209285199599877e+22,5.205815779240082e-23,3.748438150770513e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,50,2.463994238109642e-07,5051310502865356.0,2.050049640838724e+22,4.877930661185728e-23,3.600000000000001e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,51,2.3692252289515786e-07,5178926084273725.0,2.1859154718546895e+22,4.574742312206278e-23,3.460207612456747e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,52,2.2798205033307642e-07,5309234777335746.0,2.3287950825861417e+22,4.294066092279333e-23,3.3284023668639054e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,53,2.1953827069111064e-07,5442277956042117.0,2.478965484655465e+22,4.033940795827512e-23,3.203987184051264e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,54,2.1155506084779752e-07,5578097202707505.0,2.6367117762881812e+22,3.7926026234378386e-23,3.0864197530864202e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,55,2.0399952296037619e-07,5716734296351481.0,2.8023272865505034e+22,3.568462558957344e-23,2.9752066115702486e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,56,1.968416449617665e-07,5858231200689445.0,2.9761137191407426e+22,3.360086657873806e-23,2.8698979591836734e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,57,1.900540020320504e-07,6002630051730852.0,3.1583812956059607e+22,3.1661788315148377e-23,2.7700831024930746e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,58,1.8361149348859105e-07,6149973144982794.0,3.3494488978517735e+22,2.985565776630798e-23,2.6753864447086802e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,59,1.774911103723047e-07,6300302922256684.0,3.5496442098092643e+22,2.817183753900039e-23,2.5854639471416264e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,60,1.7167172970436028e-07,6453661958076473.0,3.7593038581194866e+22,2.660066963834706e-23,2.4999999999999996e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,61,1.6613393197196156e-07,6610092945686722.0,3.978773551692202e+22,2.5133373061020085e-23,2.4187046492878258e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,62,1.6085983889348658e-07,6769638682659367.0,4.208408219991994e+22,2.376195339723727e-23,2.3413111342351717e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,63,1.5583296892806513e-07,6932342056098043.0,4.4485721499011664e+22,2.2479122880410447e-23,2.267573696145125e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,64,1.5103810834566313e-07,7098246027439291.0,4.69963912100539e+22,2.1278229545975668e-23,2.1972656249999996e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,65,1.4646119597155213e-07,7267393616850056.0,4.961992539144387e+22,2.015319434906755e-23,2.130177514792899e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,66,1.420892199724013e-07,7439827887221355.0,5.23602556806662e+22,1.9098455250080946e-23,2.0661157024793392e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,67,1.379101252673307e-07,7615591927758002.0,5.522141259023312e+22,1.8108917412534058e-23,2.0049008687903765e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,68,1.3391273033204575e-07,7794728837164969.0,5.820752678134041e+22,1.7179908772907528e-23,1.9463667820069204e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,69,1.3008665232255872e-07,7977281706430736.0,6.132283031352458e+22,1.6307140340511204e-23,1.890359168241966e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,70,1.264222395810782e-07,8163293601208819.0,6.45716578685783e+22,1.5486670669588266e-23,1.836734693877551e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,71,1.2291051070382602e-07,8352807543798512.0,6.795844794694602e+22,1.4714874018027642e-23,1.7853600476096014e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,72,1.195430994516664e-07,8545866494726586.0,7.1487744034793455e+22,1.398841176906205e-23,1.736111111111111e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,73,1.1631220487189163e-07,8742513333931589.0,7.516419573991183e+22,1.330420674572594e-23,1.6888722086695438e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,74,1.1321054607530786e-07,8942790841553195.0,7.899255989459175e+22,1.2659420093922862e-23,1.6435354273192112e-09
nphi_2_no_cut,1e-26,-2632126036.501822,12881.91649163101,-33906827797664.184,75,1.1023132117858924e-07,9146741678328908.0,8.297770162357015e+22,1.2051430449791416e-23,1.6e-09
