case_name,mass_eV,A_unit,A_unit_abs,Rtau_max_unit,sqrt_Rtau_max_unit,spectrum_ratio_at_peak,sqrt_spectrum_ratio_at_peak,phi_needed,phi_amp_max,ratio_phi_needed_over_phi_amp_max,log10_ratio,L_peak,nphi,Lcut
nphi_2_Lcut_800,4.124626382901364e-31,4211369702.025738,4211369702.025738,2.6174452688943305e+19,5116097408.078086,1.475811440221917,1.2148297988697498,1.9546148562790173e-10,38462.49563845566,5.0818721558066295e-15,-14.293976264654814,366,2.0,800.0
nphi_2_Lcut_800,7.0170382867038365e-31,-4840490436.70322,4840490436.70322,3.457877513653878e+19,5880372023.651121,1.475811440221917,1.2148297988697498,1.7005726780175725e-10,37581.06875917956,4.5250780091297706e-15,-14.344373929465945,366,2.0,800.0
nphi_2_Lcut_800,1.1937766417144357e-30,4675447428.029609,4675447428.029609,3.2260955690080166e+19,5679872858.619299,1.475811440221917,1.2148297988697498,1.760602789695343e-10,36772.881478621755,4.787774900693831e-15,-14.319866276328412,366,2.0,800.0
nphi_2_Lcut_800,2.0309176209047306e-30,-4015721579.3411074,4015721579.3411074,2.379896451019652e+19,4878418238.547872,1.475811440221917,1.2148297988697498,2.049844747008948e-10,37211.86999393767,5.508577632198802e-15,-14.25896052569121,366,2.0,800.0
nphi_2_Lcut_800,3.4551072945922325e-30,-3750917803.223794,3750917803.223794,2.076375840502091e+19,4556726720.467326,1.4758114402219171,1.2148297988697498,2.194557763379417e-10,36965.18567966107,5.936823319101853e-15,-14.226445875561204,366,2.0,800.0
nphi_2_Lcut_800,5.878016072274924e-30,5947875631.44551,5947875631.44551,5.221011268045751e+19,7225656557.051235,1.475811440221917,1.2148297988697498,1.3839572807043246e-10,37669.446172067524,3.673951760221392e-15,-14.434866550372943,366,2.0,800.0
nphi_2_Lcut_800,1e-29,5847092972.245209,5847092972.245209,5.0455773854431674e+19,7103222779.4453745,1.475811440221917,1.2148297988697498,1.4078116807679243e-10,37187.67859139466,3.785693902102554e-15,-14.421854504477356,366,2.0,800.0
nphi_2_Lcut_800,1.7012542798525858e-29,3012473655.0639086,3012473655.0639086,1.339298516362332e+19,3659642764.481708,1.475811440221917,1.2148297988697498,2.732507144427862e-10,35814.7948101078,7.62954851176945e-15,-14.117501161212703,366,2.0,800.0
nphi_2_Lcut_800,2.89426612471674e-29,-1429564348.450455,1429564348.450455,3.016048287120806e+18,1736677369.8994312,1.4758114402219171,1.2148297988697498,5.758121901812475e-10,34853.760775432354,1.6520805140406104e-14,-13.78196879118544,366,2.0,800.0
nphi_2_Lcut_800,4.923882631706752e-29,-1683875599.3636212,1683875599.3636212,4.184570413001195e+18,2045622255.6965876,1.475811440221917,1.2148297988697498,4.888488073568959e-10,31800.61599838203,1.537230622770854e-14,-13.813260972654257,366,2.0,800.0
nphi_2_Lcut_800,8.376776400682924e-29,-6996192547.614638,6996192547.614638,7.223611482022245e+19,8499183185.472734,1.475811440221917,1.2148297988697498,1.1765836530141558e-10,30737.129082981093,3.8278905288705735e-15,-14.41704049079782,366,2.0,800.0
nphi_2_Lcut_800,1.4251026703029963e-28,-905708374.6202744,905708374.6202744,1.2106194289190712e+18,1100281522.574596,1.475811440221917,1.2148297988697498,9.08858305336308e-10,28041.38611178901,3.241131881687584e-14,-13.48930329716159,366,2.0,800.0
nphi_2_Lcut_800,2.4244620170823407e-28,-175776521.27101412,175776521.27101412,4.559871489074552e+16,213538555.98169038,1.475811440221917,1.2148297988697498,4.682995046972893e-09,26961.04777718403,1.7369484619718338e-13,-12.760213067570922,366,2.0,800.0
nphi_2_Lcut_800,4.124626382901365e-28,5601892846.67588,5601892846.67588,4.631273908252081e+19,6805346360.21715,1.4758114402219167,1.2148297988697498,1.4694329238638359e-10,25011.876598778217,5.874940722902875e-15,-14.23099651098747,366,2.0,800.0
nphi_2_Lcut_800,7.017038286703837e-28,6999751049.4014,6999751049.4014,7.230961700435891e+19,8503506159.482623,1.475811440221917,1.2148297988697498,1.175985506736956e-10,22279.885557159894,5.278238542652836e-15,-14.277510986337111,366,2.0,800.0
nphi_2_Lcut_800,1.1937766417144358e-27,10127134845.424482,10127134845.424482,1.5135753914594276e+20,12302745187.39386,1.475811440221917,1.2148297988697498,8.128267185641306e-11,21731.77728516585,3.740268031915492e-15,-14.42709727464152,366,2.0,800.0
nphi_2_Lcut_800,2.0309176209047306e-27,11050048439.7749,11050048439.7749,1.8020184626738397e+20,13423928123.592735,1.475811440221917,1.2148297988697498,7.449384344083953e-11,19747.162257012587,3.772382202125542e-15,-14.423384312789112,366,2.0,800.0
nphi_2_Lcut_800,3.455107294592232e-27,-4336727160.012378,4336727160.012378,2.7755884549611905e+19,5268385383.550818,1.475811440221917,1.2148297988697498,1.8981147490125598e-10,17500.35228137274,1.0846151657374924e-14,-13.964724327293096,366,2.0,800.0
nphi_2_Lcut_800,5.878016072274924e-27,13935403275.476799,13935403275.476799,2.865958880747687e+20,16929143158.316334,1.475811440221917,1.2148297988697498,5.90697349918006e-11,15748.702119865331,3.750768446962391e-15,-14.425879746116015,366,2.0,800.0
nphi_2_Lcut_800,1e-26,-2632126036.501822,2632126036.501822,1.022455075008118e+19,3197585143.52334,1.4758114402219167,1.2148297988697498,3.1273600392642703e-10,13805.832311163542,2.265245563453247e-14,-13.644884711500165,366,2.0,800.0
nphi_2_no_cut,1e-35,-195.4023529707972,195.4023529707972,45964.19832212563,214.3926265572714,1.203816001329086,1.0971854908487835,0.004664339516046121,113801412.34471868,4.098665754619331e-11,-10.387357496868468,356,2.0,nan
nphi_2_no_cut,1.7012542798525996e-35,-565.5464092138668,565.5464092138668,385031.80949429615,620.5093145910835,1.203816001329086,1.0971854908487835,0.0016115793534203454,66892655.150037825,2.4092022506890042e-11,-10.618126739781152,356,2.0,nan
nphi_2_no_cut,2.89426612471674e-35,-1636.841689175934,1636.841689175934,3225324.882800204,1795.918952180249,1.203816001329086,1.0971854908487835,0.0005568180004927271,39319612.53915709,1.4161329792815497e-11,-10.84889596313174,356,2.0,nan
nphi_2_no_cut,4.923882631706751e-35,-4737.453435648046,4737.453435648046,27017802.358399093,5197.865173164757,1.203816001329086,1.0971854908487835,0.00019238667543027915,23112135.777665466,8.324054396400399e-12,-11.079665090404268,356,2.0,nan
nphi_2_no_cut,8.376776400682855e-35,-13711.444315491368,13711.444315491368,226321868.64916512,15043.997761538158,1.203816001329086,1.0971854908487835,6.647169295362591e-05,13585358.508276984,4.892892072971613e-12,-11.310434363767923,356,2.0,nan
nphi_2_no_cut,1.4251026703029962e-34,-39684.51261272217,39684.51261272217,1895842319.489927,43541.27145008431,1.203816001329086,1.0971854908487835,2.2966715640042794e-05,7985507.894912078,2.8760494563753307e-12,-11.541203650122872,356,2.0,nan
nphi_2_no_cut,2.4244620170823406e-34,-114857.09003181722,114857.09003181722,15880922622.940145,126019.53270402229,1.203816001329086,1.0971854908487835,7.935277798154237e-06,4693914.871736833,1.6905457416653238e-12,-11.771973073887215,356,2.0,nan
nphi_2_no_cut,4.124626382901331e-34,-332423.1709979325,332423.1709979325,133027885394.63153,364729.88004087564,1.203816001329086,1.0971854908487835,2.7417550760796705e-06,2759126.7522270894,9.937039223974046e-13,-12.002742995907797,356,2.0,nan
nphi_2_no_cut,7.017038286703837e-34,-962089.1741456378,962089.1741456378,1114270845089.6006,1055590.2827752824,1.203816001329086,1.0971854908487835,9.473372541578079e-07,1621884.5945383578,5.840965857545811e-13,-12.233515332353491,356,2.0,nan
nphi_2_no_cut,1.1937766417144455e-33,-2784274.4947711197,2784274.4947711197,9332203700890.77,3054865.5782032,1.203816001329086,1.0971854908487835,3.2734664567079793e-07,953446.4400904034,3.4332987350580464e-13,-12.464288406494806,356,2.0,nan
nphi_2_no_cut,2.0309176209047304e-33,-8056189.936164844,8056189.936164844,78130302412370.39,8839134.709482053,1.203816001329086,1.0971854908487835,1.1313324582860633e-07,560624.4730209175,2.0179862148897877e-13,-12.695081804807606,356,2.0,nan
nphi_2_no_cut,3.4551072945922324e-33,-23297989.099123534,23297989.099123534,653426866662653.6,25562215.60551146,1.203816001329086,1.0971854908487835,3.912023963151263e-08,329843.41139739245,1.186024588630661e-13,-12.925906307096614,356,2.0,nan
nphi_2_no_cut,5.878016072274876e-33,-67273536.76029076,67273536.76029076,5448144684804190.0,73811548.4514733,1.203816001329086,1.0971854908487835,1.3548015466135906e-08,194396.59546763648,6.969265811237628e-14,-13.156812970958331,356,2.0,nan
nphi_2_no_cut,1e-32,-193396254.40762478,193396254.40762478,4.502525996880041e+16,212191564.320546,1.203816001329086,1.0971854908487835,4.712722690942396e-09,115134.92058832839,4.093217476384086e-14,-13.387935180279129,356,2.0,nan
nphi_2_no_cut,1.7012542798525856e-32,-548858730.8604189,548858730.8604189,3.62644642509415e+17,602199836.0257291,1.203816001329086,1.0971854908487835,1.6605783332648979e-09,69178.36019616321,2.4004303203431488e-14,-13.619710896205827,356,2.0,nan
nphi_2_no_cut,2.89426612471674e-32,-1499842672.2617881,1499842672.2617881,2.7080178518411807e+18,1645605618.561501,1.203816001329086,1.0971854908487835,6.076790141699599e-10,43467.17798717008,1.3980180962042774e-14,-13.85448720696602,356,2.0,nan
nphi_2_no_cut,4.9238826317067517e-32,-3654765863.9638386,3654765863.9638386,1.607974775062126e+19,4009956078.3905425,1.203816001329086,1.0971854908487835,2.493792900597967e-10,30760.275110640345,8.107186595790018e-15,-14.091129831103933,356,2.0,nan
nphi_2_no_cut,8.376776400682924e-32,-6040875794.899543,6040875794.899543,4.3929870652074705e+19,6627961274.18339,1.203816001329086,1.0971854908487835,1.5087595696961987e-10,32392.66516449916,4.6577197709243394e-15,-14.33182664409722,356,2.0,nan
nphi_2_no_cut,1.4251026703029963e-31,456820772.20893806,456820772.20893806,2.5121860457483386e+17,501217123.185984,1.203816001329086,1.0971854908487835,1.9951433295883932e-09,38389.384829169794,5.197122429720216e-14,-13.284237052289006,356,2.0,nan
nphi_2_no_cut,2.4244620170823406e-31,-324525738.507442,324525738.507442,1.2678223558463974e+17,356064931.6973517,1.203816001329086,1.0971854908487835,2.8084765192489684e-09,37305.51548322822,7.528314467365022e-14,-13.123302248163565,356,2.0,nan
nphi_2_no_cut,4.124626382901364e-31,4211369702.025738,4211369702.025738,2.1350440926412014e+19,4620653733.662805,1.203816001329086,1.0971854908487835,2.1641959290623957e-10,38462.49563845566,5.6267693844041274e-15,-14.249740884229897,356,2.0,nan
nphi_2_no_cut,7.0170382867038365e-31,-4840490436.70322,4840490436.70322,2.820582743921973e+19,5310915875.743065,1.203816001329086,1.0971854908487835,1.882914403836395e-10,37581.06875917956,5.010273698979021e-15,-14.300138549041026,356,2.0,nan
nphi_2_no_cut,1.1937766417144357e-30,4675447428.029609,4675447428.029609,2.631518744159304e+19,5129833081.260348,1.203816001329086,1.0971854908487835,1.9493811672997166e-10,36772.881478621755,5.301137928048981e-15,-14.275630895903493,356,2.0,nan
nphi_2_no_cut,2.0309176209047306e-30,-4015721579.3411074,4015721579.3411074,1.94127606763433e+19,4405991452.141425,1.203816001329086,1.0971854908487835,2.269636722772066e-10,37211.86999393767,6.099227808604678e-15,-14.214725145266291,356,2.0,nan
nphi_2_no_cut,3.4551072945922325e-30,-3750917803.223794,3750917803.223794,1.6936950029291596e+19,4115452591.063539,1.203816001329086,1.0971854908487835,2.429866406847793e-10,36965.18567966107,6.573391590414086e-15,-14.182210495136287,356,2.0,nan
nphi_2_no_cut,5.878016072274924e-30,5947875631.44551,5947875631.44551,4.258766896838694e+19,6525922844.19506,1.203816001329086,1.0971854908487835,1.5323503263442965e-10,37669.446172067524,4.067886528898739e-15,-14.390631169948024,356,2.0,nan
nphi_2_no_cut,1e-29,5847092972.245209,5847092972.245209,4.115665881833334e+19,6415345572.791332,1.203816001329086,1.0971854908487835,1.5587624838811256e-10,37187.67859139466,4.19161007872599e-15,-14.377619124052437,356,2.0,nan
nphi_2_no_cut,1.7012542798525858e-29,3012473655.0639086,3012473655.0639086,1.0924627229552062e+19,3305242385.9003234,1.203816001329086,1.0971854908487835,3.025496720802845e-10,35814.7948101078,8.447617072341782e-15,-14.073265780787786,356,2.0,nan
nphi_2_no_cut,2.89426612471674e-29,-1429564348.450455,1429564348.450455,2.4601836588766725e+18,1568497261.3545337,1.203816001329086,1.0971854908487835,6.375529142693007e-10,34853.760775432354,1.8292227297282008e-14,-13.737733410760521,356,2.0,nan
nphi_2_no_cut,4.923882631706752e-29,-1683875599.3636212,1683875599.3636212,3.413344472449422e+18,1847523876.0160644,1.203816001329086,1.0971854908487835,5.412649941804081e-10,31800.61599838203,1.702058206067288e-14,-13.769025592229339,356,2.0,nan
nphi_2_no_cut,8.376776400682924e-29,-6996192547.614638,6996192547.614638,5.892283290699586e+19,7676120954.427168,1.203816001329086,1.0971854908487835,1.3027413272106592e-10,30737.129082981093,4.238331184716847e-15,-14.372805110372902,356,2.0,nan
nphi_2_no_cut,1.4251026703029963e-28,-905708374.6202744,905708374.6202744,9.87499486949034e+17,993730087.5735996,1.203816001329086,1.0971854908487835,1.0063094722649584e-09,28041.38611178901,3.588658093623593e-14,-13.445067916736672,356,2.0,nan
nphi_2_no_cut,2.4244620170823407e-28,-175776521.27101412,175776521.27101412,3.719476698003383e+16,192859448.77042928,1.2038160013290862,1.0971854908487837,5.185123188806542e-09,26961.04777718403,1.9231905346032164e-13,-12.715977687146005,356,2.0,nan
nphi_2_no_cut,4.124626382901365e-28,5601892846.67588,5601892846.67588,3.777719487289927e+19,6146315552.662365,1.203816001329086,1.0971854908487835,1.6269909857895852e-10,25011.876598778217,6.504873712151053e-15,-14.186761130562553,356,2.0,nan
nphi_2_no_cut,7.017038286703837e-28,6999751049.4014,6999751049.4014,5.89827884697355e+19,7680025290.956762,1.203816001329086,1.0971854908487835,1.3020790454655156e-10,22279.885557159894,5.844190905402015e-15,-14.233275605912194,356,2.0,nan
nphi_2_no_cut,1.1937766417144358e-27,10127134845.424482,10127134845.424482,1.2346199695963944e+20,11111345416.268879,1.203816001329086,1.0971854908487835,8.999810216824254e-11,21731.77728516585,4.1413134778293266e-15,-14.382861894216601,356,2.0,nan
nphi_2_no_cut,2.0309176209047306e-27,11050048439.7749,11050048439.7749,1.4699023201304175e+20,12123952821.297258,1.203816001329086,1.0971854908487835,8.248135032688129e-11,19747.162257012587,4.176871048780218e-15,-14.379148932364195,356,2.0,nan
nphi_2_no_cut,3.455107294592232e-27,-4336727160.012378,4336727160.012378,2.264041126205206e+19,4758194117.735432,1.203816001329086,1.0971854908487835,2.1016376702090713e-10,17500.35228137274,1.2009116367594729e-14,-13.92048894686818,356,2.0,nan
nphi_2_no_cut,5.878016072274924e-27,13935403275.476799,13935403275.476799,2.3377560749064772e+20,15289722282.979757,1.203816001329086,1.0971854908487835,6.540341161808949e-11,15748.702119865331,4.1529397864215084e-15,-14.381644365691097,356,2.0,nan
nphi_2_no_cut,1e-26,-2632126036.501822,2632126036.501822,8.340142557438242e+18,2887930497.3351145,1.203816001329086,1.0971854908487835,3.462687211214974e-10,13805.832311163542,2.508133615685748e-14,-13.600649331075248,356,2.0,nan
nphi_3_Lcut_800,1e-35,-195.4023529707972,195.4023529707972,70962.10151912028,266.38712716480927,1.8585185082089235,1.3632749202596384,0.0037539351493562096,113801412.34471868,3.2986718459917454e-11,-10.481660886201709,389,3.0,800.0
nphi_3_Lcut_800,1.7012542798525996e-35,-565.5464092138668,565.5464092138668,594433.6538177498,770.9952359241591,1.8585185082089235,1.3632749202596384,0.0012970248756483463,66892655.150037825,1.938964558573981e-11,-10.712430129114395,389,3.0,800.0
nphi_3_Lcut_800,2.89426612471674e-35,-1636.841689175934,1636.841689175934,4979437.0427481085,2231.4652232889734,1.8585185082089237,1.3632749202596386,0.0004481360451255845,39319612.53915709,1.1397265033558017e-11,-10.943199352464983,389,3.0,800.0
nphi_3_Lcut_800,4.923882631706751e-35,-4737.453435648046,4737.453435648046,41711595.19293407,6458.45145471684,1.8585185082089235,1.3632749202596384,0.0001548358777659719,23112135.777665466,6.699332301240561e-12,-11.17396847973751,389,3.0,800.0
nphi_3_Lcut_800,8.376776400682855e-35,-13711.444315491368,13711.444315491368,349408365.7573155,18692.468155845967,1.8585185082089235,1.3632749202596384,5.349748313933896e-05,13585358.508276984,3.937877907803847e-12,-11.404737753101166,389,3.0,800.0
nphi_3_Lcut_800,1.4251026703029962e-34,-39684.51261272217,39684.51261272217,2926907463.871267,54100.90076765143,1.8585185082089235,1.3632749202596384,1.8483980595715524e-05,7985507.894912078,2.3146906670134893e-12,-11.635507039456115,389,3.0,800.0
nphi_3_Lcut_800,2.4244620170823406e-34,-114857.09003181722,114857.09003181722,24517857039.266567,156581.79025437974,1.8585185082089233,1.3632749202596384,6.386438668094288e-06,4693914.871736833,1.3605782896806544e-12,-11.866276463220458,389,3.0,800.0
nphi_3_Lcut_800,4.124626382901331e-34,-332423.1709979325,332423.1709979325,205375893692.1058,453184.17193466256,1.8585185082089235,1.3632749202596384,2.2066083988126887e-06,2759126.7522270894,7.997488324998395e-13,-12.097046385241038,389,3.0,800.0
nphi_3_Lcut_800,7.017038286703837e-34,-962089.1741456378,962089.1741456378,1720273685073.3245,1311592.0421660556,1.8585185082089235,1.3632749202596384,7.624321952644128e-07,1621884.5945383578,4.700902874544081e-13,-12.327818721686732,389,3.0,800.0
nphi_3_Lcut_800,1.1937766417144455e-33,-2784274.4947711197,2784274.4947711197,14407578302109.621,3795731.589840043,1.8585185082089233,1.3632749202596384,2.634538234148799e-07,953446.4400904034,2.7631738117339853e-13,-12.558591795828049,389,3.0,800.0
nphi_3_Lcut_800,2.0309176209047304e-33,-8056189.936164844,8056189.936164844,120621933023845.64,10982801.69282163,1.8585185082089235,1.3632749202596384,9.105144825237088e-08,560624.4730209175,1.6241076270135224e-13,-12.789385194140847,389,3.0,800.0
nphi_3_Lcut_800,3.4551072945922324e-33,-23297989.099123534,23297989.099123534,1008796962420111.0,31761564.23131756,1.8585185082089235,1.3632749202596384,3.1484595428520467e-08,329843.41139739245,9.54531585006805e-14,-13.020209696429857,389,3.0,800.0
nphi_3_Lcut_800,5.878016072274876e-33,-67273536.76029076,67273536.76029076,8411150641733883.0,91712325.46246924,1.8585185082089235,1.3632749202596384,1.0903659840238406e-08,194396.59546763648,5.608976748799939e-14,-13.251116360291574,389,3.0,800.0
nphi_3_Lcut_800,1e-32,-193396254.40762478,193396254.40762478,6.95125159464119e+16,263652263.3060674,1.8585185082089235,1.3632749202596384,3.792874703446504e-09,115134.92058832839,3.294286984405147e-14,-13.482238569612372,389,3.0,800.0
nphi_3_Lcut_800,1.7012542798525856e-32,-548858730.8604189,548858730.8604189,5.598710926440914e+17,748245342.547544,1.8585185082089235,1.3632749202596384,1.3364600394241135e-09,69178.36019616321,1.9319047685351706e-14,-13.714014285539069,389,3.0,800.0
nphi_3_Lcut_800,2.89426612471674e-32,-1499842672.2617881,1499842672.2617881,4.180789499932196e+18,2044697899.4296923,1.8585185082089235,1.3632749202596384,4.890698035533368e-10,43467.17798717008,1.1251473553164466e-14,-13.948790596299263,389,3.0,800.0
nphi_3_Lcut_800,4.9238826317067517e-32,-3654765863.9638386,3654765863.9638386,2.482481439760404e+19,4982450641.762951,1.8585185082089237,1.3632749202596386,2.007044468474991e-10,30760.275110640345,6.524793621825347e-15,-14.185433220437176,389,3.0,800.0
nphi_3_Lcut_800,8.376776400682924e-32,-6040875794.899543,6040875794.899543,6.782139262143417e+19,8235374467.5900545,1.8585185082089235,1.3632749202596384,1.2142738668842018e-10,32392.66516449916,3.7486074724564155e-15,-14.426130033430463,389,3.0,800.0
nphi_3_Lcut_800,1.4251026703029963e-31,456820772.20893806,456820772.20893806,3.8784533989685126e+17,622772301.8060864,1.8585185082089235,1.3632749202596384,1.6057233070576917e-09,38389.384829169794,4.1827273716498804e-14,-13.378540441622249,389,3.0,800.0
nphi_3_Lcut_800,2.4244620170823406e-31,-324525738.507442,324525738.507442,1.9573351000984394e+17,442417800.28593326,1.8585185082089235,1.3632749202596384,2.260306884925749e-09,37305.51548322822,6.058908061307813e-14,-13.217605637496806,389,3.0,800.0
nphi_3_Lcut_800,4.124626382901364e-31,4211369702.025738,4211369702.025738,3.2962005469564006e+19,5741254694.712996,1.8585185082089235,1.3632749202596384,1.7417795467615812e-10,38462.49563845566,4.5285141222612484e-15,-14.34404427356314,389,3.0,800.0
nphi_3_Lcut_800,7.0170382867038365e-31,-4840490436.70322,4840490436.70322,4.3545734794404585e+19,6598919214.114125,1.8585185082089235,1.3632749202596384,1.5153996700871043e-10,37581.06875917956,4.032348520468707e-15,-14.39444193837427,389,3.0,800.0
nphi_3_Lcut_800,1.1937766417144357e-30,4675447428.029609,4675447428.029609,4.062685896614691e+19,6373920219.625196,1.8585185082089233,1.3632749202596384,1.5688931858936928e-10,36772.881478621755,4.2664407106790994e-15,-14.369934285236736,389,3.0,800.0
nphi_3_Lcut_800,2.0309176209047306e-30,-4015721579.3411074,4015721579.3411074,2.9970506267221094e+19,5474532515.861157,1.8585185082089235,1.3632749202596384,1.8266399863417333e-10,37211.86999393767,4.908756229233624e-15,-14.309028534599534,389,3.0,800.0
nphi_3_Lcut_800,3.4551072945922325e-30,-3750917803.223794,3750917803.223794,2.6148211244322124e+19,5113532169.090376,1.8585185082089235,1.3632749202596384,1.9555954024200178e-10,36965.18567966107,5.290370835323635e-15,-14.27651388446953,389,3.0,800.0
nphi_3_Lcut_800,5.878016072274924e-30,5947875631.44551,5947875631.44551,6.574922655275854e+19,8108589677.173123,1.8585185082089235,1.3632749202596384,1.233260085678213e-10,37669.446172067524,3.273900232153385e-15,-14.484934559281267,389,3.0,800.0
nphi_3_Lcut_800,1e-29,5847092972.245209,5847092972.245209,6.353995300399933e+19,7971195205.488279,1.8585185082089235,1.3632749202596384,1.2545170130967136e-10,37187.67859139466,3.373474926684487e-15,-14.47192251338568,389,3.0,800.0
nphi_3_Lcut_800,1.7012542798525858e-29,3012473655.0639086,3012473655.0639086,1.686605085743108e+19,4106829781.8915114,1.8585185082089235,1.3632749202596384,2.4349682190612314e-10,35814.7948101078,6.798777521891664e-15,-14.167569170121029,389,3.0,800.0
nphi_3_Lcut_800,2.89426612471674e-29,-1429564348.450455,1429564348.450455,3.798169204070515e+18,1948889223.1398158,1.8585185082089235,1.3632749202596384,5.131127968314794e-10,34853.760775432354,1.4721877508069696e-14,-13.832036800093764,389,3.0,800.0
nphi_3_Lcut_800,4.923882631706752e-29,-1683875599.3636212,1683875599.3636212,5.269712206795701e+18,2295585373.4495916,1.8585185082089235,1.3632749202596384,4.356187365392093e-10,31800.61599838203,1.3698437054218478e-14,-13.863328981562582,389,3.0,800.0
nphi_3_Lcut_800,8.376776400682924e-29,-6996192547.614638,6996192547.614638,9.096836675442829e+19,9537733837.470423,1.8585185082089237,1.3632749202596386,1.048467085620852e-10,30737.129082981093,3.411076821099014e-15,-14.467108499706145,389,3.0,800.0
nphi_3_Lcut_800,1.4251026703029963e-28,-905708374.6202744,905708374.6202744,1.5245569682703409e+18,1234729512.1889412,1.8585185082089233,1.3632749202596384,8.098939809312483e-10,28041.38611178901,2.88820951183564e-14,-13.539371306069915,389,3.0,800.0
nphi_3_Lcut_800,2.4244620170823407e-28,-175776521.27101412,175776521.27101412,5.7423362677178584e+16,239631723.0192584,1.8585185082089235,1.3632749202596384,4.173070190375559e-09,26961.04777718403,1.5478145452147626e-13,-12.810281076479248,389,3.0,800.0
nphi_3_Lcut_800,4.124626382901365e-28,5601892846.67588,5601892846.67588,5.832254745075898e+19,7636920023.8551,1.8585185082089235,1.3632749202596384,1.3094284042210019e-10,25011.876598778217,5.23522654947436e-15,-14.281064519895795,389,3.0,800.0
nphi_3_Lcut_800,7.017038286703837e-28,6999751049.4014,6999751049.4014,9.106092950728974e+19,9542585053.710014,1.8585185082089235,1.3632749202596384,1.0479340706648614e-10,22279.885557159894,4.703498444713043e-15,-14.327578995245437,389,3.0,800.0
nphi_3_Lcut_800,1.1937766417144358e-27,10127134845.424482,10127134845.424482,1.90607539820529e+20,13806068948.854666,1.8585185082089235,1.3632749202596384,7.243191408825745e-11,21731.77728516585,3.3329954167025085e-15,-14.477165283549844,389,3.0,800.0
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,11050048439.7749,2.2693174573236283e+20,15064253905.59927,1.8585185082089235,1.3632749202596384,6.63823118135514e-11,19747.162257012587,3.3616127193150393e-15,-14.473452321697438,389,3.0,800.0
nphi_3_Lcut_800,3.455107294592232e-27,-4336727160.012378,4336727160.012378,3.4953533860265402e+19,5912151373.253682,1.8585185082089235,1.3632749202596384,1.6914316580660582e-10,17500.35228137274,9.665129197807103e-15,-14.014792336201422,389,3.0,800.0
nphi_3_Lcut_800,5.878016072274924e-27,13935403275.476799,13935403275.476799,3.6091586489086804e+20,18997785789.161537,1.8585185082089233,1.3632749202596384,5.263771321026853e-11,15748.702119865331,3.3423524560713862e-15,-14.47594775502434,389,3.0,800.0
nphi_3_Lcut_800,1e-26,-2632126036.501822,2632126036.501822,1.2875978793259598e+19,3588311412.5253396,1.8585185082089235,1.3632749202596384,2.786826128048434e-10,13805.832311163542,2.018586105667079e-14,-13.69495272040849,389,3.0,800.0
nphi_3_no_cut,1e-35,-195.4023529707972,195.4023529707972,56349.73146553816,237.38098379090556,1.4758161979333069,1.2148317570484017,0.004212637356330274,113801412.34471868,3.701744354076793e-11,-10.43159357733013,379,3.0,nan
nphi_3_no_cut,1.7012542798525996e-35,-565.5464092138668,565.5464092138668,472029.0979218471,687.0437379976962,1.4758161979333069,1.2148317570484017,0.0014555114102551548,66892655.150037825,2.1758912200308015e-11,-10.662362820242814,379,3.0,nan
nphi_3_no_cut,2.89426612471674e-35,-1636.841689175934,1636.841689175934,3954081.60414762,1988.4872652716738,1.4758161979333069,1.2148317570484017,0.0005028948474876839,39319612.53915709,1.2789923781341124e-11,-10.893132043593402,379,3.0,nan
nphi_3_no_cut,4.923882631706751e-35,-4737.453435648046,4737.453435648046,33122429.26582096,5755.208881163303,1.4758161979333069,1.2148317570484017,0.00017375563956904886,23112135.777665466,7.517939546589137e-12,-11.12390117086593,379,3.0,nan
nphi_3_no_cut,8.376776400682855e-35,-13711.444315491368,13711.444315491368,277458913.4304623,16657.097989459697,1.4758161979333069,1.2148317570484017,6.003446702617595e-05,13585358.508276984,4.419056515115114e-12,-11.354670444229585,379,3.0,nan
nphi_3_no_cut,1.4251026703029962e-34,-39684.51261272217,39684.51261272217,2324204696.3502874,48210.00618492273,1.4758161979333067,1.2148317570484015,2.0742581864939517e-05,7985507.894912078,2.5975281895539217e-12,-11.585439730584534,379,3.0,nan
nphi_3_no_cut,2.4244620170823406e-34,-114857.09003181722,114857.09003181722,19469190324.089676,139532.04049281898,1.4758161979333069,1.2148317570484017,7.1668127009972666e-06,4693914.871736833,1.5268305661336839e-12,-11.816209154348877,379,3.0,nan
nphi_3_no_cut,4.124626382901331e-34,-332423.1709979325,332423.1709979325,163085311896.05255,403838.2249070196,1.4758161979333069,1.2148317570484017,2.476239093588136e-06,2759126.7522270894,8.974720322614341e-13,-12.046979076369459,379,3.0,nan
nphi_3_no_cut,7.017038286703837e-34,-962089.1741456378,962089.1741456378,1366038464559.7703,1168776.481864591,1.4758161979333069,1.2148317570484017,8.55595586937773e-07,1621884.5945383578,5.275317305676141e-13,-12.277751412815153,379,3.0,nan
nphi_3_no_cut,1.1937766417144455e-33,-2784274.4947711197,2784274.4947711197,11440799398730.324,3382425.07658785,1.4758161979333069,1.2148317570484017,2.956458686762067e-07,953446.4400904034,3.100812549556263e-13,-12.508524486956468,379,3.0,nan
