tau,delta_y,b,Rbar_Mpc,siglnR,A_model,z_re,Reff_Mpc,L_peak_surrogate,siglnL_surrogate,D_peak_surrogate,L,D_shape,C_shape
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,84,1.6285543235605076e-13,1.4331244534648697e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,85,1.946270322498477e-13,1.6728833234093168e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,86,2.319217727079996e-13,1.9476175817882204e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,87,2.7558186421336256e-13,2.261666562370114e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,88,3.265596785026222e-13,2.619809721507872e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,89,3.859296880766874e-13,3.0273005564642234e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,90,4.549014143363102e-13,3.4899021767681527e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,91,5.34833442133249e-13,4.0139245406114587e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,92,6.272485597156026e-13,4.606263364135847e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,93,7.338500841222562e-13,5.274440707194536e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,94,8.565394330382894e-13,6.026647234810877e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,95,9.974350049542987e-13,6.871786149117815e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,96,1.158892430172508e-12,7.819518782067811e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,97,1.3435262557645561e-12,8.880311834662174e-16
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,98,1.5542331280061255e-12,1.006548624388771e-15
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,99,1.794216536086688e-12,1.1387267653978313e-15
0.11,14.7,1.0,5.0,0.409,0.08626187364603412,13.499959947601226,9.762630791707863,1049.3421832183508,0.409,3.080781201644076e-05,100,2.0670131810147512e-12,1.2858838464057844e-15
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,2,7.300759008951239e-30,7.645336956050236e-30
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,3,1.6128642825228044e-26,8.444937635351691e-27
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,4,2.7065895575170716e-24,8.503001870178481e-25
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,5,1.1845688888333097e-22,2.4809552792198334e-23
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,6,2.28886848104485e-21,3.4241392405160617e-22
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,7,2.5614612665942357e-20,2.8739528205668775e-21
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,8,1.943376501533309e-19,1.6959159278822435e-20
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,9,1.1037521430215265e-18,7.705643608667596e-20
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,10,5.014018596984774e-18,2.864000725318176e-19
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,11,1.9081350315334717e-17,9.082701510792248e-19
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,12,6.291062638864973e-17,2.53384053455531e-18
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,13,1.8425653624442058e-16,6.361087699355748e-18
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,14,4.887007364080693e-16,1.4621891840985833e-17
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,15,1.191513279000293e-15,3.119374469968338e-17
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,16,2.7025370011077e-15,6.242845874069516e-17
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,17,5.75764855381826e-15,1.182234405139042e-16
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,18,1.161297138510908e-14,2.1335219643162088e-16
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,19,2.2320373019412847e-14,3.690606310693222e-16
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,20,4.11047219621541e-14,6.149252025912111e-16
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,21,7.286479087918889e-14,9.9095883866414e-16
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,22,1.2482049159803377e-13,1.549941262536954e-15
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,23,2.0732927091812863e-13,2.359942443443916e-15
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,24,3.3489397661453465e-13,3.5070015222123136e-15
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,25,5.273833438297567e-13,5.097918888003642e-15
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,26,8.114845021674403e-13,7.263116098322509e-15
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,27,1.2224046314993125e-12,1.0159516957757615e-14
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,28,1.8058361814393578e-12,1.397340315565648e-14
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,29,2.6201970051779095e-12,1.892319922396528e-14
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,30,3.739153435516956e-12,2.5262144007881945e-14
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,31,5.254430841161408e-12,3.328080913183128e-14
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,32,7.27891263211e-12,4.33094288847703e-14
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,33,9.950025115314687e-12,5.5720010348140025e-14
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,34,1.3433402108387088e-11,7.092819727130506e-14
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,35,1.7926819863507906e-11,8.939486600860955e-14
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,36,2.3664389689557223e-11,1.1162743663723575e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,37,3.092099273169919e-11,1.3818088706630097e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,38,4.0016938708493725e-11,1.696584624369189e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,39,5.132282804227666e-11,2.0671207633213918e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,40,6.526459476584691e-11,2.500424042145116e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,41,8.232870585664809e-11,3.003986730531947e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,42,1.0306749124114425e-10,3.5857815427143867e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,43,1.2810457762362713e-10,4.254253699298207e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,44,1.5814039851702308e-10,5.018310244614564e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,45,1.9395775237602073e-10,5.887306763007681e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,46,2.3642738053936394e-10,6.871031654116041e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,47,2.8651353676029117e-10,7.97968814042695e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,48,3.452795204217158e-10,9.223874190407053e-13
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,49,4.1389314607454815e-10,1.0614560547583409e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,50,4.936321226812933e-10,1.2163067060325383e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,51,5.858893168704593e-10,1.3881037509026979e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,52,6.921778755878354e-10,1.578041312717078e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,53,8.141361847465699e-10,1.787340501063205e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,54,9.535326418076704e-10,2.0172465605798284e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,55,1.1122702216459253e-09,2.2690259461880066e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,56,1.2923908165536904e-09,2.54396334263909e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,57,1.4960793327883801e-09,2.843358645538714e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,58,1.7256675276619478e-09,3.1685239201877477e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,59,1.9836375727862666e-09,3.5207803537005787e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,60,2.272625330713146e-09,3.901455214934696e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,61,2.5954233338283406e-09,4.311878835806792e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,62,2.95498345596387e-09,4.753381626592664e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,63,3.354419268771963e-09,5.227291136822443e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,64,3.797008076447548e-09,5.734929172398428e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,65,4.286192623886518e-09,6.277608978588646e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,66,4.825582474817732e-09,6.856632497593414e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,67,5.418955057840588e-09,7.473287708448306e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,68,6.0702563796351175e-09,8.128846056124578e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,69,6.783601405879359e-09,8.824559975814488e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,70,7.563274111612505e-09,9.561660517556423e-12
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,71,8.413727203913409e-09,1.0341355075556711e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,72,9.339581520825746e-09,1.116482522581018e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,73,1.0345625111450038e-08,1.2033224674907634e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,74,1.1436812003039228e-08,1.2947677322247066e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,75,1.2618260661779322e-08,1.3909275437237544e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,76,1.3895252154710022e-08,1.4919077952499915e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,77,1.527322802094151e-08,1.5978108873523684e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,78,1.6757787860959723e-08,1.7087355804741084e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,79,1.835468665337659e-08,1.8247768591515986e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,80,2.006983180898472e-08,1.946025807712628e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,81,2.1909279972413193e-08,2.072569497343429e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,82,2.3879233582059885e-08,2.2044908843595067e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,83,2.5986037199293704e-08,2.3418687194839983e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,84,2.82361736181846e-08,2.4847774679096546e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,85,3.0636259767231753e-08,2.6332872398961376e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,86,3.3193042414717434e-08,2.7874637316324698e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,87,3.591339368943138e-08,2.947368176076166e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,88,3.8804306428577396e-08,3.1130573034644005e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,89,4.187288936470043e-08,3.2845833111790526e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,90,4.5126362163462476e-08,3.461993842636535e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,91,4.8572050324043905e-08,3.645331974864072e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,92,5.2217379953868705e-08,3.834636214417504e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,93,5.606987242923422e-08,4.029940501290302e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,94,6.013713895328863e-08,4.2312742204604734e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,95,6.442687502262631e-08,4.438662220719968e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,96,6.894685481358421e-08,4.652124840431234e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,97,7.370492549910417e-08,4.871677939856274e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,98,7.87090015067959e-08,5.0973329397059976e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,99,8.396705872858427e-08,5.329096865560869e-11
0.11,14.7,1.0,5.0,0.541,0.08626187364603412,13.499959947601226,16.121631029241158,635.440687753268,0.541,3.080781201644076e-05,100,8.948712869205834e-08,5.566972397818116e-11
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,2,1.3659533620252864e-16,1.4304230157616397e-16
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,3,7.914619404479238e-15,4.144085029511866e-15
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,4,1.1458605510788745e-13,3.599827089307744e-14
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,5,8.089132021884978e-13,1.6941838489247864e-13
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,6,3.6980435818329666e-12,5.532260261591111e-13
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,7,1.2664883563467796e-11,1.4209966129128766e-12
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,8,3.534668509880742e-11,3.0845801731990334e-12
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,9,8.475040396665093e-11,5.916694366453284e-12
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,10,1.8082057998933994e-10,1.032844737658829e-11
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,11,3.518135910842485e-10,1.674628777550483e-11
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,12,6.353821950511932e-10,2.5591179951212634e-11
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,13,1.0793214325390748e-09,3.726140970688757e-11
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,14,1.7419648442531386e-09,5.2119466262069984e-11
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,15,2.692247142418979e-09,7.048286536892981e-11
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,16,4.009466965260962e-09,9.261847031525587e-11
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,17,5.782793023371847e-09,1.1873973908140722e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,18,8.110560822120449e-09,1.4900630582027365e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,19,1.1099406986037927e-08,1.8352534445547357e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,20,1.486328544461762e-08,2.223542302905658e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,21,1.9522405442114155e-08,2.655040931486893e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,22,2.5202126283424335e-08,3.129439319638266e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,23,3.203183845877931e-08,3.6460503037346407e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,24,4.014385565194504e-08,4.2038547334306546e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,25,4.967233734438064e-08,4.801546156545851e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,26,6.075225739930755e-08,5.437573946856431e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,27,7.351843019641604e-08,6.110184132500387e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,28,8.810460259742219e-08,6.817457445012556e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,29,1.0464261723441788e-07,7.557344311633469e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,30,1.2326165029003918e-07,8.327696667108415e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,31,1.440875250355339e-07,9.126296575112272e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,32,1.6724210086119264e-07,9.950881731750871e-10
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,33,1.9284273632503671e-07,1.0799167981049711e-09
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,34,2.210018238141223e-07,1.166886901049399e-09
0.11,14.7,1.0,5.0,0.693,0.08626187364603412,13.499959947601226,34.138777641498244,300.07929447575367,0.693,3.080781201644076e-05,35,2.5182639271599794e-07,1.2557713418041228e-09
